Age,Height,Weight,Sex,Year,Season,City,Sport,Medal,AOS,AOE
34,170,85,M,1968,Winter,Salt Lake City,Wrestling,Thanks,1,3
25,177,91,M,2004,Winter,Los Angeles,Hockey,Gold,1,1
26,200,91,M,2012,Summer,Rio de Janeiro,Volleyball,Thanks,1,1
27,201,88,M,2008,Summer,Beijing,Boxing,Thanks,1,2
28,167,60,F,1996,Winter,Montreal,Handball,Thanks,1,1
33,184,64,F,1984,Winter,Athina,Athletics,Thanks,1,1
26,185,79,M,2004,Summer,Antwerpen,Athletics,Thanks,1,1
24,170,65,M,1976,Summer,Antwerpen,Synchronized Swimming,Thanks,1,1
26,182,81,M,1994,Summer,Vancouver,Wrestling,Thanks,1,1
29,158,37,M,1968,Summer,Roma,Biathlon,Thanks,1,1
28,175,70,F,1972,Summer,Rio de Janeiro,Sailing,Thanks,1,1
21,184,72,M,2012,Summer,London,Athletics,Thanks,1,1
28,172,60,F,1996,Winter,Roma,Athletics,Thanks,1,2
23,176,78,F,1992,Winter,Seoul,Shooting,Thanks,1,1
27,176,59,F,2016,Summer,Rio de Janeiro,Handball,Thanks,1,1
29,182,79,M,1948,Summer,London,Judo,Thanks,1,1
26,174,91,M,2008,Summer,Beijing,Shooting,Thanks,1,4
21,179,67,F,2016,Summer,Atlanta,Athletics,Thanks,1,3
21,194,87,M,2008,Summer,Vancouver,Volleyball,Thanks,1,1
22,180,77,F,2008,Summer,London,Ice Hockey,Thanks,1,1
27,195,99,M,1996,Summer,Athina,Athletics,Thanks,1,1
16,169,63,M,1992,Summer,Rio de Janeiro,Athletics,Thanks,1,1
26,174,75,F,2000,Summer,Seoul,Wrestling,Thanks,1,2
23,175,73,F,2008,Summer,Beijing,Shooting,Thanks,1,1
25,163,90,M,1896,Summer,Athina,Wrestling,Bronze,1,1
18,176,80,F,1980,Summer,Montreal,Synchronized Swimming,Thanks,1,1
26,164,67,M,1996,Summer,Atlanta,Athletics,Thanks,1,2
34,183,81,M,1996,Summer,Atlanta,Athletics,Thanks,1,1
21,169,72,M,2016,Summer,London,Football,Thanks,1,1
23,185,93,M,2012,Summer,London,Hockey,Bronze,1,2
28,181,81,F,2008,Summer,London,Volleyball,Thanks,1,1
21,190,85,M,1936,Summer,Rio de Janeiro,Athletics,Thanks,1,1
25,166,91,M,2012,Summer,Los Angeles,Football,Thanks,1,4
24,167,58,F,2012,Summer,London,Cycling,Thanks,1,1
17,172,60,F,2016,Summer,Rio de Janeiro,Shooting,Thanks,1,1
23,184,59,M,1996,Summer,Atlanta,Cycling,Thanks,1,2
25,169,51,F,1968,Summer,Antwerpen,Biathlon,Thanks,1,1
32,189,88,M,2012,Summer,London,Rowing,Thanks,1,1
22,174,71,M,2012,Summer,London,Football,Thanks,1,1
25,184,73,M,1996,Summer,Rio de Janeiro,Cycling,Thanks,1,1
28,191,85,F,2012,Summer,London,Equestrianism,Thanks,1,1
34,171,76,M,2008,Summer,Los Angeles,Judo,Thanks,1,1
22,172,71,M,1896,Winter,Montreal,Diving,Thanks,1,1
18,163,62,F,2016,Summer,Rio de Janeiro,Lacrosse,Thanks,1,1
25,160,59,M,1996,Summer,London,Water Polo,Thanks,1,1
23,171,81,M,1984,Summer,Athina,Shooting,Thanks,1,1
18,186,82,M,1936,Summer,Atlanta,Swimming,Thanks,1,3
21,181,103,M,2008,Summer,Beijing,Shooting,Thanks,1,1
24,166,64,M,2016,Summer,Rio de Janeiro,Alpine Skiing,Thanks,1,1
16,168,65,F,1906,Summer,London,Athletics,Thanks,1,1
27,170,51,F,1948,Summer,Antwerpen,Fencing,Thanks,1,1
24,170,66,M,1988,Summer,Rio de Janeiro,Swimming,Thanks,1,1
28,175,71,M,2000,Summer,Roma,Ice Hockey,Thanks,1,2
23,169,76,F,1996,Summer,Atlanta,Judo,Thanks,1,2
22,165,56,F,1996,Summer,Athina,Cycling,Thanks,1,1
25,186,90,M,1980,Summer,London,Athletics,Thanks,1,1
25,168,65,M,1984,Summer,Los Angeles,Athletics,Thanks,1,1
24,177,67,M,2004,Summer,Athina,Athletics,Thanks,1,1
30,187,97,M,1988,Summer,Lillehammer,Volleyball,Thanks,1,1
25,162,56,F,2000,Winter,Sydney,Nordic Combined,Thanks,1,1
26,172,57,F,2000,Winter,Squaw Valley,Cycling,Thanks,1,2
26,183,79,F,2016,Winter,Rio de Janeiro,Boxing,Bronze,1,1
34,165,62,F,1996,Summer,Atlanta,Athletics,Thanks,1,1
21,179,71,F,2016,Summer,Rio de Janeiro,Gymnastics,Thanks,1,1
28,197,91,M,2004,Summer,Roma,Alpine Skiing,Thanks,1,1
27,175,80,M,2008,Summer,Beijing,Athletics,Thanks,1,1
25,162,58,F,1996,Summer,Atlanta,Judo,Thanks,1,1
18,188,89,M,2012,Summer,Rio de Janeiro,Boxing,Thanks,1,1
18,181,70,M,2012,Summer,London,Shooting,Thanks,1,2
26,175,75,M,1996,Summer,Atlanta,Athletics,Thanks,1,1
22,192,83,M,1996,Summer,Calgary,Synchronized Swimming,Thanks,1,1
32,199,94,M,2008,Summer,Lillehammer,Boxing,Thanks,1,1
18,165,80,M,1980,Summer,Montreal,Tug-Of-War,Thanks,1,1
29,190,75,F,1988,Summer,Rio de Janeiro,Equestrianism,Thanks,1,1
25,161,65,F,1992,Winter,London,Shooting,Thanks,1,1
30,174,47,M,2016,Summer,Antwerpen,Judo,Thanks,1,1
34,177,78,M,1948,Summer,Albertville,Wrestling,Thanks,1,1
33,173,66,F,2000,Summer,Sydney,Modern Pentathlon,Thanks,1,1
34,179,88,M,2008,Summer,Athina,Luge,Thanks,1,1
30,176,74,M,2004,Summer,Roma,Biathlon,Thanks,1,1
30,189,87,M,2008,Summer,Roma,Wrestling,Thanks,1,1
24,188,93,M,2014,Summer,Athina,Athletics,Gold,1,1
32,193,80,M,2000,Summer,Roma,Luge,Thanks,1,1
25,182,76,M,1906,Summer,Atlanta,Boxing,Thanks,1,1
28,197,110,M,1996,Summer,Rio de Janeiro,Wrestling,Thanks,1,1
30,172,71,F,1968,Summer,Atlanta,Wrestling,Thanks,1,1
27,178,81,M,1996,Summer,Atlanta,Athletics,Thanks,1,1
32,174,65,M,1996,Summer,Atlanta,Wrestling,Thanks,1,1
25,193,98,M,1960,Summer,Roma,Wrestling,Thanks,1,1
26,170,72,M,2012,Winter,London,Athletics,Thanks,1,2
31,186,81,M,1992,Summer,London,Shooting,Thanks,1,1
19,160,57,M,1988,Summer,Montreal,Athletics,Thanks,1,2
26,189,85,M,2004,Summer,Athina,Athletics,Thanks,1,1
25,175,75,M,1980,Summer,London,Modern Pentathlon,Thanks,1,1
22,181,72,M,1996,Summer,Beijing,Athletics,Thanks,1,1
22,178,89,M,1936,Summer,London,Hockey,Thanks,1,1
22,176,80,M,2016,Summer,Rio de Janeiro,Synchronized Swimming,Thanks,1,1
27,178,79,M,1992,Winter,Sarajevo,Athletics,Thanks,1,2
26,172,78,F,1992,Summer,Los Angeles,Diving,Bronze,1,1
29,186,81,M,1996,Summer,Lillehammer,Athletics,Thanks,1,3
27,170,67,M,1992,Summer,Barcelona,Cycling,Thanks,1,2
24,177,67,M,1928,Winter,Amsterdam,Diving,Bronze,1,1
35,176,64,F,1992,Summer,Berlin,Wrestling,Thanks,1,1
27,188,94,M,2008,Summer,Beijing,Hockey,Thanks,1,1
36,174,85,M,1996,Winter,London,Athletics,Thanks,1,1
24,164,42,F,2016,Summer,Rio de Janeiro,Athletics,Thanks,1,3
23,166,65,F,2012,Summer,London,Triathlon,Thanks,1,1
28,177,67,M,2016,Summer,Seoul,Biathlon,Thanks,1,1
23,164,71,F,1996,Summer,Atlanta,Cycling,Bronze,1,1
22,184,65,M,1996,Winter,Rio de Janeiro,Athletics,Thanks,1,1
20,179,80,M,1996,Winter,Atlanta,Bobsleigh,Thanks,1,5
22,183,70,M,2016,Summer,Athina,Athletics,Thanks,1,1
25,166,55,F,2016,Summer,Antwerpen,Modern Pentathlon,Thanks,1,1
25,172,81,M,1988,Winter,Roma,Wrestling,Thanks,1,5
25,165,81,M,1992,Summer,Los Angeles,Archery,Thanks,1,1
24,180,71,M,1996,Summer,Atlanta,Weightlifting,Thanks,1,2
25,169,82,M,2012,Summer,Moskva,Wrestling,Thanks,1,1
24,176,63,M,2012,Winter,Seoul,Shooting,Thanks,1,1
27,176,84,M,1936,Summer,Calgary,Athletics,Thanks,1,2
29,180,76,F,1988,Winter,Seoul,Swimming,Thanks,1,1
25,170,65,F,1996,Winter,Atlanta,Swimming,Thanks,1,5
26,194,74,M,1996,Summer,Calgary,Volleyball,Thanks,1,1
25,177,75,M,1936,Summer,Beijing,Wrestling,Thanks,1,2
26,168,75,M,1984,Summer,Roma,Shooting,Thanks,1,1
18,162,52,F,1996,Summer,Atlanta,Swimming,Thanks,1,2
25,182,70,F,1936,Summer,Rio de Janeiro,Basketball,Thanks,1,3
24,185,74,M,2008,Summer,Antwerpen,Water Polo,Thanks,1,1
22,173,50,M,2016,Summer,Rio de Janeiro,Athletics,Thanks,1,1
15,167,61,F,2016,Summer,Montreal,Nordic Combined,Thanks,1,1
22,179,78,M,2008,Summer,Calgary,Athletics,Thanks,1,1
17,170,65,F,1996,Winter,Montreal,Equestrianism,Thanks,1,1
23,186,65,F,2016,Summer,Rio de Janeiro,Boxing,Thanks,1,1
22,177,81,M,1984,Summer,London,Athletics,Thanks,1,1
26,168,66,M,1968,Summer,Roma,Wrestling,Thanks,1,2
25,163,50,F,2010,Summer,Beijing,Synchronized Swimming,Thanks,1,1
24,178,96,M,2012,Winter,Los Angeles,Shooting,Thanks,1,1
33,196,87,M,1948,Summer,London,Volleyball,Thanks,1,1
26,185,92,M,1996,Summer,Athina,Sailing,Thanks,1,1
25,177,82,M,1996,Summer,Atlanta,Athletics,Thanks,1,2
29,184,77,M,1948,Summer,Rio de Janeiro,Ice Hockey,Thanks,1,4
26,180,79,M,1988,Winter,Antwerpen,Rowing,Thanks,1,1
20,181,71,M,2016,Winter,Rio de Janeiro,Synchronized Swimming,Thanks,1,1
23,186,86,M,2012,Summer,Rio de Janeiro,Rowing,Thanks,1,4
22,153,41,F,1992,Summer,Mexico City,Athletics,Thanks,1,1
24,184,98,M,2008,Summer,Athina,Freestyle Skiing,Thanks,1,1
29,191,82,M,2012,Summer,Sapporo,Volleyball,Thanks,1,1
24,179,72,M,2008,Summer,Los Angeles,Athletics,Thanks,1,2
22,178,65,F,2008,Summer,Antwerpen,Badminton,Thanks,1,1
21,173,71,M,1996,Summer,Los Angeles,Handball,Thanks,1,1
21,175,81,M,2012,Summer,Barcelona,Shooting,Thanks,1,1
26,191,82,M,1996,Summer,Lillehammer,Athletics,Thanks,1,2
33,181,78,M,1984,Winter,Lillehammer,Athletics,Thanks,1,1
21,175,56,M,1968,Summer,Los Angeles,Athletics,Thanks,1,3
26,177,63,M,1972,Summer,Atlanta,Athletics,Thanks,1,2
30,177,77,F,2008,Summer,Antwerpen,Sailing,Thanks,1,1
21,165,54,F,2016,Summer,Rio de Janeiro,Wrestling,Thanks,1,1
21,195,76,M,2008,Summer,Beijing,Athletics,Thanks,1,1
31,198,99,M,2012,Summer,Athina,Boxing,Gold,1,1
27,177,89,M,1996,Summer,Albertville,Volleyball,Thanks,1,1
28,185,88,M,1996,Summer,Atlanta,Trampolining,Thanks,1,1
29,163,85,F,2008,Summer,Squaw Valley,Shooting,Thanks,1,2
28,180,65,F,2012,Summer,London,Cycling,Thanks,1,1
24,176,84,M,1988,Summer,London,Weightlifting,Thanks,1,1
30,187,91,M,1988,Winter,Tokyo,Athletics,Thanks,1,2
28,185,96,M,2012,Summer,Berlin,Shooting,Thanks,1,3
26,171,61,F,2016,Summer,Sydney,Athletics,Thanks,1,1
25,162,50,M,1996,Summer,Atlanta,Athletics,Thanks,1,1
22,193,53,M,2000,Summer,Melbourne,Swimming,Thanks,1,1
29,176,81,M,1976,Winter,Berlin,Shooting,Thanks,1,1
21,195,96,M,2016,Summer,Atlanta,Handball,Thanks,1,1
16,170,71,F,2008,Summer,Beijing,Gymnastics,Thanks,1,2
29,167,63,M,2012,Summer,Barcelona,Athletics,Thanks,1,2
31,188,80,M,2000,Summer,Sydney,Athletics,Thanks,1,1
20,169,67,M,1996,Summer,Atlanta,Shooting,Thanks,1,1
24,159,63,F,2004,Winter,Sydney,Fencing,Thanks,1,1
27,186,83,M,1968,Summer,Melbourne,Golf,Thanks,1,1
23,197,98,F,2008,Summer,Athina,Golf,Thanks,1,1
36,172,74,M,1996,Summer,Atlanta,Judo,Thanks,1,2
34,178,94,M,1996,Summer,Athina,Sailing,Thanks,1,1
21,166,57,M,2012,Summer,London,Shooting,Thanks,1,1
23,178,69,M,2016,Summer,Atlanta,Weightlifting,Thanks,1,1
25,162,44,M,1976,Summer,Beijing,Swimming,Thanks,1,2
25,195,86,M,1988,Summer,Salt Lake City,Athletics,Thanks,1,1
15,172,49,M,1972,Winter,Barcelona,Athletics,Thanks,1,3
22,175,69,M,2012,Winter,Montreal,Shooting,Thanks,1,6
34,179,90,M,1984,Summer,Seoul,Shooting,Thanks,1,2
27,184,72,M,1968,Summer,Seoul,Shooting,Thanks,1,1
28,170,67,M,2016,Summer,Atlanta,Canoeing,Thanks,1,1
25,161,61,F,1984,Winter,Moskva,Fencing,Thanks,1,3
20,181,79,F,1932,Summer,Atlanta,Rowing,Thanks,1,1
31,216,114,M,2012,Summer,London,Football,Thanks,1,1
25,156,70,M,1984,Summer,Munich,Football,Thanks,1,2
18,177,73,M,1994,Summer,Beijing,Athletics,Thanks,1,2
30,173,74,M,1900,Summer,Athina,Shooting,Thanks,1,1
22,161,53,M,1984,Summer,Beijing,Golf,Thanks,1,1
22,162,62,F,2016,Summer,Amsterdam,Canoeing,Thanks,1,1
23,176,79,M,1992,Summer,Beijing,Cycling,Thanks,1,1
28,179,92,M,1984,Summer,Tokyo,Shooting,Bronze,1,1
26,168,48,M,1994,Summer,Tokyo,Athletics,Thanks,1,2
24,182,67,M,2016,Summer,Sydney,Synchronized Swimming,Thanks,1,1
25,184,59,F,2016,Summer,Rio de Janeiro,Swimming,Thanks,1,1
25,186,87,F,2012,Summer,London,Equestrianism,Thanks,1,1
25,182,80,M,1988,Winter,Berlin,Alpine Skiing,Thanks,1,1
14,177,68,M,2012,Winter,London,Golf,Thanks,1,1
13,183,61,M,2016,Summer,Rio de Janeiro,Athletics,Thanks,1,3
21,177,58,M,1972,Summer,Montreal,Golf,Thanks,1,1
18,175,73,M,2016,Summer,Atlanta,Athletics,Thanks,1,1
19,169,39,M,2000,Summer,Montreal,Athletics,Thanks,1,1
22,181,66,M,1968,Summer,Los Angeles,Shooting,Thanks,1,1
25,166,52,F,2016,Summer,Beijing,Swimming,Thanks,1,4
27,163,65,M,1996,Summer,Atlanta,Handball,Thanks,1,2
26,184,77,M,2010,Summer,London,Equestrianism,Thanks,1,1
24,179,79,M,2008,Summer,Beijing,Boxing,Thanks,1,2
34,180,88,M,1988,Summer,Athina,Equestrianism,Thanks,1,1
19,168,42,F,1972,Summer,Mexico City,Athletics,Thanks,1,2
29,188,76,M,2016,Summer,Rio de Janeiro,Figure Skating,Thanks,1,1
24,185,68,F,1996,Winter,Atlanta,Judo,Thanks,1,1
42,178,71,M,1996,Summer,Atlanta,Swimming,Thanks,1,1
36,175,82,M,1968,Winter,London,Shooting,Thanks,1,1
29,178,63,M,1964,Summer,Lillehammer,Sailing,Thanks,1,2
19,178,82,M,2016,Summer,London,Hockey,Gold,1,1
22,173,57,M,1952,Summer,Beijing,Athletics,Thanks,1,2
23,187,87,M,2012,Summer,London,Shooting,Thanks,1,1
26,169,65,M,2016,Summer,London,Football,Thanks,1,1
25,187,69,F,1972,Summer,Beijing,Swimming,Thanks,1,1
28,175,67,M,1980,Summer,Calgary,Sailing,Thanks,1,2
28,195,98,M,2008,Summer,Vancouver,Sailing,Thanks,1,1
21,173,56,F,1952,Winter,Beijing,Athletics,Thanks,1,2
28,198,93,M,1968,Summer,Beijing,Athletics,Thanks,1,1
26,165,60,M,1992,Summer,Moskva,Gymnastics,Thanks,1,1
25,173,70,F,1936,Winter,Sochi,Swimming,Thanks,1,3
21,188,73,M,1964,Summer,Los Angeles,Cycling,Thanks,1,2
26,185,86,M,1964,Summer,London,Gymnastics,Thanks,1,1
24,181,74,M,1980,Summer,Cortina d'Ampezzo,Golf,Thanks,1,1
21,187,81,M,2012,Winter,Grenoble,Shooting,Gold,1,1
28,200,92,M,1996,Summer,Seoul,Judo,Thanks,1,2
24,183,60,M,2008,Summer,Beijing,Athletics,Thanks,1,2
28,188,84,M,1984,Summer,Atlanta,Weightlifting,Thanks,1,1
26,170,56,M,2000,Summer,Beijing,Gymnastics,Thanks,1,1
21,164,66,F,1988,Summer,Atlanta,Handball,Thanks,1,1
29,164,64,F,1984,Summer,London,Athletics,Thanks,1,3
25,173,65,M,1996,Summer,London,Judo,Thanks,1,1
31,167,67,M,2016,Summer,Rio de Janeiro,Football,Thanks,1,1
24,177,68,F,2000,Summer,Sydney,Athletics,Thanks,1,1
28,183,78,M,1996,Summer,Sydney,Freestyle Skiing,Thanks,1,1
24,171,58,M,1968,Winter,Beijing,Athletics,Thanks,1,2
29,171,96,M,2008,Summer,Beijing,Shooting,Thanks,1,2
28,186,83,M,1964,Summer,Atlanta,Sailing,Thanks,1,1
26,190,71,M,2016,Summer,Atlanta,Judo,Thanks,1,1
21,176,63,M,1988,Summer,Lake Placid,Shooting,Thanks,1,1
22,162,68,M,1976,Summer,Atlanta,Weightlifting,Thanks,1,1
33,184,61,M,1996,Summer,Beijing,Athletics,Thanks,1,1
27,158,58,M,1996,Winter,Oslo,Athletics,Thanks,1,2
20,177,61,M,2012,Summer,London,Gymnastics,Thanks,1,1
23,196,86,M,1960,Summer,Montreal,Shooting,Thanks,1,1
23,175,69,M,1984,Summer,Beijing,Football,Thanks,1,1
24,165,48,M,2016,Summer,Sydney,Athletics,Thanks,1,2
18,181,53,F,2004,Summer,Antwerpen,Athletics,Thanks,1,1
30,178,64,F,2004,Summer,Atlanta,Sailing,Thanks,1,2
17,173,53,F,1992,Summer,Sochi,Athletics,Thanks,1,1
22,162,53,M,1994,Winter,Sydney,Athletics,Thanks,1,5
30,180,71,F,1996,Winter,Rio de Janeiro,Weightlifting,Thanks,1,1
23,175,55,M,1976,Summer,Melbourne,Athletics,Thanks,1,1
29,181,98,M,1964,Summer,Sydney,Shooting,Thanks,1,1
30,168,78,F,2012,Summer,London,Swimming,Thanks,1,1
28,188,96,M,1968,Summer,Tokyo,Wrestling,Thanks,1,1
20,174,70,M,1994,Summer,Rio de Janeiro,Football,Thanks,1,2
29,170,88,M,1980,Winter,Sydney,Football,Bronze,1,1
25,179,70,M,1976,Summer,Atlanta,Sailing,Thanks,1,1
19,188,88,F,2008,Winter,Beijing,Handball,Thanks,1,1
26,159,71,M,1994,Summer,Athina,Golf,Thanks,1,1
26,174,67,F,1988,Summer,Chamonix,Biathlon,Thanks,1,1
20,184,85,M,1968,Summer,Atlanta,Sailing,Thanks,1,2
20,166,65,M,2016,Summer,Rio de Janeiro,Shooting,Thanks,1,1
36,192,102,M,1964,Summer,Tokyo,Sailing,Silver,1,1
26,194,85,M,2012,Summer,London,Football,Thanks,1,1
19,163,46,F,2016,Summer,Rio de Janeiro,Athletics,Thanks,1,1
27,175,80,M,1984,Summer,London,Judo,Thanks,1,1
21,185,88,M,1984,Winter,Los Angeles,Baseball,Thanks,1,2
23,178,87,M,2016,Summer,Rio de Janeiro,Swimming,Thanks,1,1
28,189,76,M,1968,Summer,Roma,Ice Hockey,Thanks,1,2
31,201,111,M,2008,Summer,Tokyo,Shooting,Thanks,1,2
18,169,50,M,1924,Summer,Cortina d'Ampezzo,Football,Thanks,1,1
25,178,70,F,1968,Summer,Mexico City,Wrestling,Thanks,1,1
29,183,81,M,2016,Summer,Berlin,Cross Country Skiing,Thanks,1,1
17,183,65,F,1988,Summer,Montreal,Athletics,Thanks,1,1
33,189,89,M,2000,Summer,Roma,Athletics,Thanks,1,1
20,184,72,M,2016,Summer,Rio de Janeiro,Speed Skating,Thanks,1,1
30,174,64,M,1952,Summer,Montreal,Athletics,Thanks,1,1
24,179,80,M,1992,Summer,Sydney,Judo,Thanks,1,1
28,167,55,F,1984,Summer,Beijing,Football,Thanks,1,1
24,198,81,F,2008,Summer,Rio de Janeiro,Boxing,Thanks,1,1
19,180,76,M,2012,Winter,London,Shooting,Thanks,1,2
27,181,87,M,1964,Winter,Tokyo,Boxing,Thanks,1,1
31,191,91,M,1996,Summer,Athina,Water Polo,Thanks,1,1
22,171,72,M,1984,Summer,Beijing,Shooting,Thanks,1,3
32,180,81,M,1968,Winter,Sydney,Swimming,Thanks,1,1
26,189,79,M,2000,Summer,Sydney,Swimming,Thanks,1,1
25,184,84,M,1968,Winter,Vancouver,Athletics,Thanks,1,1
25,174,90,F,2012,Winter,Sydney,Shooting,Bronze,1,2
24,177,62,M,2016,Summer,Rio de Janeiro,Hockey,Thanks,1,1
23,177,60,M,1992,Summer,Rio de Janeiro,Football,Thanks,1,1
32,166,67,M,2000,Summer,Sydney,Athletics,Thanks,1,2
25,171,63,F,2000,Summer,Athina,Gymnastics,Thanks,1,1
28,177,73,M,1952,Summer,Beijing,Athletics,Thanks,1,1
30,161,59,M,1988,Winter,Seoul,Shooting,Thanks,1,2
24,191,82,F,2016,Summer,Rio de Janeiro,Equestrianism,Gold,1,1
30,190,81,M,1952,Summer,Barcelona,Cycling,Thanks,1,1
24,181,80,M,1968,Winter,Beijing,Football,Thanks,1,1
29,189,101,M,1996,Summer,Atlanta,Handball,Thanks,1,1
26,183,81,M,1908,Winter,Sochi,Baseball,Thanks,1,1
20,186,75,M,1996,Summer,Rio de Janeiro,Handball,Thanks,1,1
32,190,89,M,2012,Summer,London,Sailing,Thanks,2,2
21,169,64,M,1972,Summer,Melbourne,Athletics,Thanks,1,2
20,193,72,M,2008,Summer,Montreal,Athletics,Thanks,1,1
19,183,75,M,1972,Summer,Rio de Janeiro,Football,Thanks,1,3
28,164,52,M,1996,Summer,Atlanta,Handball,Thanks,1,1
27,186,73,M,1992,Summer,Sydney,Football,Thanks,1,3
33,172,59,M,2000,Summer,Sydney,Cycling,Thanks,1,1
25,183,80,M,1900,Summer,Rio de Janeiro,Shooting,Thanks,1,1
34,178,79,M,1984,Summer,Sydney,Shooting,Thanks,1,1
18,170,57,M,1948,Summer,Moskva,Cycling,Thanks,1,1
24,179,89,M,2008,Summer,Beijing,Taekwondo,Thanks,1,1
23,192,80,M,2008,Summer,Beijing,Boxing,Thanks,1,1
15,182,79,M,2012,Summer,London,Canoeing,Thanks,1,1
19,167,66,M,1998,Summer,Sydney,Shooting,Thanks,1,1
35,185,70,M,1992,Summer,Rio de Janeiro,Sailing,Thanks,1,1
22,173,61,M,1988,Summer,Barcelona,Athletics,Thanks,1,2
22,172,57,M,2016,Summer,Atlanta,Sailing,Thanks,1,2
18,192,84,M,2012,Winter,Barcelona,Volleyball,Thanks,1,1
20,162,47,F,2010,Summer,Beijing,Athletics,Thanks,1,1
34,181,82,M,1968,Summer,Roma,Athletics,Thanks,1,2
20,170,55,M,1976,Summer,Montreal,Athletics,Thanks,1,1
27,178,77,M,1988,Summer,Albertville,Sailing,Thanks,1,2
29,177,70,M,1996,Summer,Atlanta,Golf,Thanks,1,1
28,182,75,M,1994,Winter,Montreal,Shooting,Thanks,1,5
22,167,70,M,2000,Summer,Sydney,Athletics,Thanks,1,3
28,173,69,F,2016,Summer,Rio de Janeiro,Fencing,Thanks,1,1
21,169,48,M,2010,Summer,Antwerpen,Athletics,Thanks,1,1
17,180,49,F,2000,Summer,Antwerpen,Swimming,Thanks,1,1
31,178,69,M,2008,Summer,Beijing,Judo,Thanks,1,1
26,178,72,M,2016,Summer,Rio de Janeiro,Football,Thanks,1,1
31,192,84,M,2000,Summer,Barcelona,Golf,Thanks,1,1
21,165,63,M,1976,Summer,Montreal,Synchronized Swimming,Thanks,1,2
26,186,71,M,1996,Summer,Atlanta,Sailing,Thanks,1,1
21,163,62,F,1976,Summer,Moskva,Football,Gold,1,1
28,172,86,M,1996,Winter,Innsbruck,Triathlon,Thanks,1,4
19,189,65,M,1988,Summer,Rio de Janeiro,Athletics,Thanks,1,2
32,196,98,M,1968,Summer,Atlanta,Sailing,Thanks,1,1
32,164,55,M,2016,Summer,Sydney,Athletics,Thanks,1,1
25,182,68,F,2016,Summer,Rio de Janeiro,Gymnastics,Thanks,1,1
23,179,64,M,2012,Summer,London,Boxing,Thanks,1,1
25,183,81,M,1968,Winter,Antwerpen,Golf,Bronze,1,1
24,183,78,F,2000,Summer,Sochi,Swimming,Thanks,1,1
27,167,68,M,1996,Summer,Moskva,Wrestling,Thanks,1,2
23,183,79,M,1992,Summer,Lillehammer,Athletics,Thanks,1,1
17,172,61,M,1996,Summer,Atlanta,Athletics,Thanks,1,3
18,172,72,M,2008,Summer,Atlanta,Wrestling,Thanks,1,1
23,170,72,M,1948,Summer,Sydney,Shooting,Thanks,1,1
23,190,53,M,2016,Summer,Rio de Janeiro,Athletics,Thanks,1,1
32,183,87,M,2012,Winter,London,Shooting,Thanks,1,1
27,172,75,M,1998,Winter,Sydney,Athletics,Thanks,1,2
31,175,66,M,2008,Winter,Beijing,Shooting,Thanks,1,1
19,162,59,M,2010,Summer,Vancouver,Gymnastics,Thanks,1,2
22,187,82,M,2014,Summer,Beijing,Athletics,Thanks,1,2
28,185,86,M,2012,Summer,Sochi,Cycling,Thanks,1,1
27,191,86,M,2012,Summer,Sydney,Hockey,Thanks,1,1
17,202,76,M,1992,Summer,Rio de Janeiro,Athletics,Thanks,1,3
33,177,90,M,1996,Summer,Atlanta,Shooting,Thanks,1,2
26,173,74,M,1984,Summer,London,Equestrianism,Thanks,1,2
36,167,71,M,1996,Summer,Sydney,Football,Thanks,1,1
30,173,75,F,1996,Summer,Athina,Water Polo,Thanks,1,1
29,170,62,M,1984,Summer,Athina,Athletics,Thanks,1,1
22,165,58,F,2012,Summer,London,Athletics,Thanks,1,1
28,191,82,M,1998,Winter,Beijing,Equestrianism,Thanks,1,4
28,155,79,M,2016,Summer,Sydney,Archery,Thanks,1,3
23,166,79,M,1980,Summer,Sydney,Shooting,Thanks,1,4
21,181,63,M,2016,Summer,Rio de Janeiro,Swimming,Thanks,1,1
26,186,73,M,1996,Summer,Atlanta,Handball,Thanks,1,1
24,183,91,M,2012,Summer,Sydney,Shooting,Bronze,1,1
32,180,79,M,2000,Summer,Sydney,Football,Thanks,1,1
28,188,73,M,1968,Summer,Barcelona,Cross Country Skiing,Thanks,1,1
20,188,87,M,2004,Winter,Chamonix,Equestrianism,Thanks,1,1
31,181,82,M,1998,Summer,Berlin,Athletics,Thanks,1,1
25,178,80,M,1996,Summer,Atlanta,Gymnastics,Thanks,1,1
29,179,67,M,2016,Summer,Rio de Janeiro,Judo,Thanks,1,2
21,185,92,M,2012,Summer,Paris,Weightlifting,Thanks,1,1
29,174,79,M,1988,Summer,Moskva,Alpine Skiing,Thanks,1,3
25,183,80,M,2000,Summer,Sydney,Water Polo,Thanks,1,1
18,181,71,F,1988,Summer,Montreal,Athletics,Thanks,1,1
22,176,57,M,2012,Summer,Atlanta,Athletics,Thanks,1,1
26,167,71,M,1988,Winter,London,Weightlifting,Thanks,1,2
26,182,72,M,1924,Summer,Montreal,Athletics,Thanks,1,1
24,192,69,M,1998,Summer,Atlanta,Football,Thanks,1,1
35,182,80,M,1988,Summer,Roma,Athletics,Thanks,1,2
23,186,66,F,2016,Summer,London,Boxing,Thanks,1,1
23,168,49,F,2000,Summer,Sochi,Cycling,Thanks,1,4
17,163,64,F,2016,Summer,Rio de Janeiro,Archery,Thanks,1,1
22,168,55,F,1920,Summer,Mexico City,Gymnastics,Thanks,1,1
